Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/5           std::__cxx11::stod(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*) [90]
-----------------------------------------------
                0.00    0.00       1/1           Citizen::Citizen_Data_Create(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [135]
[124]    0.0    0.00    0.00       1         check_qualification(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [124]
-----------------------------------------------
                0.00    0.00       1/1           int std::__invoke_impl<int, int (*)()>(std::__invoke_other, int (*&&)()) [185]
[125]    0.0    0.00    0.00       1         Zone_1_Citizen_Register() [125]
                0.00    0.00       1/2           Citizen::Citizen() [101]
                0.00    0.00       1/602         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [11]
                0.00    0.00       1/1           Citizen::Citizen_Data_Create(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [135]
                0.00    0.00       1/1           std::mutex::lock() [160]
                0.00    0.00       1/46          std::__cxx11::list<Citizen, std::allocator<Citizen> >::push_back(Citizen const&) [50]
                0.00    0.00       1/1           std::mutex::unlock() [161]
                0.00    0.00       1/93          Citizen::~Citizen() [28]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[126]    0.0    0.00    0.00       1         Dynaland_Central_Representative() [126]
                0.00    0.00       7/31          std::__cxx11::stoi(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*, int) [56]
                0.00    0.00       2/14          bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [61]
                0.00    0.00       1/1           login_page() [112]
                0.00    0.00       1/602         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [11]
                0.00    0.00       1/1           Data_Maintainance() [121]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[127]    0.0    0.00    0.00       1         Dynaland_Zone_Wise_Registration() [127]
                0.00    0.00       3/14          bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [61]
                0.00    0.00       1/602         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [11]
                0.00    0.00       1/1           std::thread::thread<int (&)(), , void>(int (&)()) [169]
                0.00    0.00       1/1           std::thread::~thread() [170]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z2liB5cxx11 [191]
[128]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [128]
                0.00    0.00       1/1           std::__cxx11::list<Citizen, std::allocator<Citizen> >::list() [183]
                0.00    0.00       1/1           std::__cxx11::list<Authenticate, std::allocator<Authenticate> >::list() [182]
-----------------------------------------------
                0.00    0.00       1/1           Citizen::Citizen_Data_Create(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [135]
[129]    0.0    0.00    0.00       1         check_age(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [129]
                0.00    0.00       2/5           std::__cxx11::stod(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*) [90]
-----------------------------------------------
                0.00    0.00       1/1           std::mutex::lock() [160]
[130]    0.0    0.00    0.00       1         __gthread_mutex_lock(pthread_mutex_t*) [130]
                0.00    0.00       1/2           __gthread_active_p() [99]
-----------------------------------------------
                0.00    0.00       1/1           std::mutex::unlock() [161]
[131]    0.0    0.00    0.00       1         __gthread_mutex_unlock(pthread_mutex_t*) [131]
                0.00    0.00       1/2           __gthread_active_p() [99]
-----------------------------------------------
                0.00    0.00       1/1           login_page() [112]
[132]    0.0    0.00    0.00       1         Authenticate::get_admin_id[abi:cxx11]() [132]
-----------------------------------------------
                0.00    0.00       1/1           login_page() [112]
[133]    0.0    0.00    0.00       1         Authenticate::get_password[abi:cxx11]() [133]
-----------------------------------------------
                0.00    0.00       1/1           file_to_list() [114]
[134]    0.0    0.00    0.00       1         Authenticate::Authenticate() [134]
-----------------------------------------------
                0.00    0.00       1/1           Zone_1_Citizen_Register() [125]
[135]    0.0    0.00    0.00       1         Citizen::Citizen_Data_Create(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [135]
                0.00    0.00      46/185         std::operator!=(std::_List_iterator<Citizen> const&, std::_List_iterator<Citizen> const&) [20]
                0.00    0.00      45/45          std::_List_iterator<Citizen>::operator*() const [53]
                0.00    0.00      45/91          Citizen::Citizen(Citizen const&) [30]
                0.00    0.00      45/137         Citizen::ret_ssid[abi:cxx11]() [25]
                0.00    0.00      45/139         __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [24]
                0.00    0.00      45/93          Citizen::~Citizen() [28]
                0.00    0.00      45/45          std::_List_iterator<Citizen>::operator++() [54]
                0.00    0.00      12/104         bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [27]
                0.00    0.00       1/1           check_ssid(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [111]
                0.00    0.00       1/4           std::__cxx11::list<Citizen, std::allocator<Citizen> >::begin() [95]
                0.00    0.00       1/186         std::__cxx11::list<Citizen, std::allocator<Citizen> >::end() [19]
                0.00    0.00       1/2           check_name(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [98]
                0.00    0.00       1/1           check_age(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [129]
                0.00    0.00       1/1           check_gender(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [113]
                0.00    0.00       1/1           check_qualification(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [124]
                0.00    0.00       1/1           check_occupation(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [119]
                0.00    0.00       1/1           check_annual_income(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [123]
                0.00    0.00       1/1           check_dependants(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [117]
                0.00    0.00       1/1           check_house_type(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [118]
                0.00    0.00       1/1           check_area_type(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [116]
-----------------------------------------------
                0.00    0.00       1/1           Citizen_Data_Modify() [122]
[136]    0.0    0.00    0.00       1         Citizen::Citizen_Data_Modify(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [136]
                0.00    0.00       2/104         bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [27]
                0.00    0.00       1/2           Citizen::Citizen_Data_View() [100]
                0.00    0.00       1/2           check_name(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [98]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_List_node<Authenticate> >::allocator() [144]
[137]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_List_node<Authenticate> >::new_allocator() [137]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_List_node<Authenticate> >::~allocator() [145]
[138]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_List_node<Authenticate> >::~new_allocator() [138]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_List_node<Citizen> >::allocator() [146]
[139]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_List_node<Citizen> >::new_allocator() [139]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_List_node<Citizen> >::~allocator() [147]
[140]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_List_node<Citizen> >::~new_allocator() [140]
-----------------------------------------------
                0.00    0.00       1/1           login_page() [112]
[141]    0.0    0.00    0.00       1         std::_List_iterator<Authenticate>::operator*() const [141]
                0.00    0.00       1/11          std::_List_node<Authenticate>::_M_valptr() [64]
-----------------------------------------------
                0.00    0.00       1/1           std::thread::~thread() [170]
[142]    0.0    0.00    0.00       1         std::thread::joinable() const [142]
                0.00    0.00       1/2           std::thread::id::id() [105]
                0.00    0.00       1/1           std::operator==(std::thread::id, std::thread::id) [189]
-----------------------------------------------
                0.00    0.00       1/1           list_to_file() [115]
[143]    0.0    0.00    0.00       1         std::__cxx11::list<Citizen, std::allocator<Citizen> >::empty() const [143]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<Authenticate, std::allocator<Authenticate> >::_List_impl::_List_impl() [171]
[144]    0.0    0.00    0.00       1         std::allocator<std::_List_node<Authenticate> >::allocator() [144]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<Authenticate> >::new_allocator() [137]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<Authenticate, std::allocator<Authenticate> >::_List_impl::~_List_impl() [172]
[145]    0.0    0.00    0.00       1         std::allocator<std::_List_node<Authenticate> >::~allocator() [145]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<Authenticate> >::~new_allocator() [138]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<Citizen, std::allocator<Citizen> >::_List_impl::_List_impl() [176]
[146]    0.0    0.00    0.00       1         std::allocator<std::_List_node<Citizen> >::allocator() [146]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<Citizen> >::new_allocator() [139]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<Citizen, std::allocator<Citizen> >::_List_impl::~_List_impl() [177]
[147]    0.0    0.00    0.00       1         std::allocator<std::_List_node<Citizen> >::~allocator() [147]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<Citizen> >::~new_allocator() [140]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<0ul, int (*)()>::_M_head(std::_Tuple_impl<0ul, int (*)()>&) [154]
[148]    0.0    0.00    0.00       1         std::_Head_base<0ul, int (*)(), false>::_M_head(std::_Head_base<0ul, int (*)(), false>&) [148]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<0ul, int (*)()>::_Tuple_impl(int (* const&)()) [155]
[149]    0.0    0.00    0.00       1         std::_Head_base<0ul, int (*)(), false>::_Head_base(int (* const&)()) [149]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_Tuple_impl() [156]
[150]    0.0    0.00    0.00       1         std::_Head_base<0ul, std::thread::_State*, false>::_Head_base() [150]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<1ul, std::default_delete<std::thread::_State> >::_Tuple_impl() [157]
[151]    0.0    0.00    0.00       1         std::_Head_base<1ul, std::default_delete<std::thread::_State>, true>::_Head_base() [151]
-----------------------------------------------
                0.00    0.00       1/1           std::thread::thread<int (&)(), , void>(int (&)()) [169]
[152]    0.0    0.00    0.00       1         std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::unique_ptr<std::default_delete<std::thread::_State>, void>(std::thread::_State*) [152]
                0.00    0.00       1/1           std::__uniq_ptr_data<std::thread::_State, std::default_delete<std::thread::_State>, true, true>::__uniq_ptr_impl(std::thread::_State*) [158]
-----------------------------------------------
                0.00    0.00       1/1           std::thread::thread<int (&)(), , void>(int (&)()) [169]
[153]    0.0    0.00    0.00       1         std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::~unique_ptr() [153]
                0.00    0.00       1/2           std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::_M_ptr() [104]
-----------------------------------------------
                0.00    0.00       1/1           int (*&std::__get_helper<0ul, int (*)()>(std::_Tuple_impl<0ul, int (*)()>&))() [184]
[154]    0.0    0.00    0.00       1         std::_Tuple_impl<0ul, int (*)()>::_M_head(std::_Tuple_impl<0ul, int (*)()>&) [154]
                0.00    0.00       1/1           std::_Head_base<0ul, int (*)(), false>::_M_head(std::_Head_base<0ul, int (*)(), false>&) [148]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple<int (*)()>::tuple<true, true>(int (* const&)()) [162]
[155]    0.0    0.00    0.00       1         std::_Tuple_impl<0ul, int (*)()>::_Tuple_impl(int (* const&)()) [155]
                0.00    0.00       1/1           std::_Head_base<0ul, int (*)(), false>::_Head_base(int (* const&)()) [149]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >::tuple<true, true>() [163]
[156]    0.0    0.00    0.00       1         std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_Tuple_impl() [156]
                0.00    0.00       1/1           std::_Tuple_impl<1ul, std::default_delete<std::thread::_State> >::_Tuple_impl() [157]
                0.00    0.00       1/1           std::_Head_base<0ul, std::thread::_State*, false>::_Head_base() [150]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_Tuple_impl() [156]
[157]    0.0    0.00    0.00       1         std::_Tuple_impl<1ul, std::default_delete<std::thread::_State> >::_Tuple_impl() [157]
                0.00    0.00       1/1           std::_Head_base<1ul, std::default_delete<std::thread::_State>, true>::_Head_base() [151]
-----------------------------------------------
                0.00    0.00       1/1           std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::unique_ptr<std::default_delete<std::thread::_State>, void>(std::thread::_State*) [152]
[158]    0.0    0.00    0.00       1         std::__uniq_ptr_data<std::thread::_State, std::default_delete<std::thread::_State>, true, true>::__uniq_ptr_impl(std::thread::_State*) [158]
                0.00    0.00       1/1           std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::__uniq_ptr_impl(std::thread::_State*) [159]
-----------------------------------------------
                0.00    0.00       1/1           std::__uniq_ptr_data<std::thread::_State, std::default_delete<std::thread::_State>, true, true>::__uniq_ptr_impl(std::thread::_State*) [158]
[159]    0.0    0.00    0.00       1         std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::__uniq_ptr_impl(std::thread::_State*) [159]
                0.00    0.00       1/1           std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >::tuple<true, true>() [163]
                0.00    0.00       1/2           std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::_M_ptr() [104]
-----------------------------------------------
                0.00    0.00       1/1           Zone_1_Citizen_Register() [125]
[160]    0.0    0.00    0.00       1         std::mutex::lock() [160]
                0.00    0.00       1/1           __gthread_mutex_lock(pthread_mutex_t*) [130]
-----------------------------------------------
                0.00    0.00       1/1           Zone_1_Citizen_Register() [125]
[161]    0.0    0.00    0.00       1         std::mutex::unlock() [161]
                0.00    0.00       1/1           __gthread_mutex_unlock(pthread_mutex_t*) [131]
-----------------------------------------------
                0.00    0.00       1/1           std::thread::_State_impl<std::thread::_Invoker<std::tuple<int (*)()> > >::_State_impl<int (&)()>(int (&)()) [164]
[162]    0.0    0.00    0.00       1         std::tuple<int (*)()>::tuple<true, true>(int (* const&)()) [162]
                0.00    0.00       1/1           std::_Tuple_impl<0ul, int (*)()>::_Tuple_impl(int (* const&)()) [155]
-----------------------------------------------
                0.00    0.00       1/1           std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::__uniq_ptr_impl(std::thread::_State*) [159]
[163]    0.0    0.00    0.00       1         std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >::tuple<true, true>() [163]
                0.00    0.00       1/1           std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_Tuple_impl() [156]
-----------------------------------------------
                0.00    0.00       1/1           std::thread::thread<int (&)(), , void>(int (&)()) [169]
[164]    0.0    0.00    0.00       1         std::thread::_State_impl<std::thread::_Invoker<std::tuple<int (*)()> > >::_State_impl<int (&)()>(int (&)()) [164]
                0.00    0.00       1/1           std::thread::_State::_State() [166]
                0.00    0.00       1/2           int (&std::forward<int (&)()>(std::remove_reference<int (&)()>::type&))() [110]
                0.00    0.00       1/1           std::tuple<int (*)()>::tuple<true, true>(int (* const&)()) [162]
-----------------------------------------------
                0.00    0.00       1/1           std::thread::_State_impl<std::thread::_Invoker<std::tuple<int (*)()> > >::~_State_impl() [383]
[165]    0.0    0.00    0.00       1         std::thread::_State_impl<std::thread::_Invoker<std::tuple<int (*)()> > >::~_State_impl() [165]
-----------------------------------------------
                0.00    0.00       1/1           std::thread::_State_impl<std::thread::_Invoker<std::tuple<int (*)()> > >::_State_impl<int (&)()>(int (&)()) [164]
[166]    0.0    0.00    0.00       1         std::thread::_State::_State() [166]
-----------------------------------------------
                0.00    0.00       1/1           std::thread::_Invoker<std::tuple<int (*)()> >::operator()() [168]
[167]    0.0    0.00    0.00       1         int std::thread::_Invoker<std::tuple<int (*)()> >::_M_invoke<0ul>(std::_Index_tuple<0ul>) [167]
                0.00    0.00       1/1           std::remove_reference<std::tuple<int (*)()>&>::type&& std::move<std::tuple<int (*)()>&>(std::tuple<int (*)()>&) [187]
                0.00    0.00       1/1           std::__invoke_result<int (*)()>::type std::__invoke<int (*)()>(int (*&&)()) [188]
                0.00    0.00       1/1           std::tuple_element<0ul, std::tuple<int (*)()> >::type&& std::get<0ul, int (*)()>(std::tuple<int (*)()>&&) [186]
-----------------------------------------------
                0.00    0.00       1/1           std::thread::_State_impl<std::thread::_Invoker<std::tuple<int (*)()> > >::_M_run() [382]
[168]    0.0    0.00    0.00       1         std::thread::_Invoker<std::tuple<int (*)()> >::operator()() [168]
                0.00    0.00       1/1           int std::thread::_Invoker<std::tuple<int (*)()> >::_M_invoke<0ul>(std::_Index_tuple<0ul>) [167]
-----------------------------------------------
                0.00    0.00       1/1           Dynaland_Zone_Wise_Registration() [127]
[169]    0.0    0.00    0.00       1         std::thread::thread<int (&)(), , void>(int (&)()) [169]
                0.00    0.00       1/2           std::thread::id::id() [105]
                0.00    0.00       1/2           int (&std::forward<int (&)()>(std::remove_reference<int (&)()>::type&))() [110]
                0.00    0.00       1/1           std::thread::_State_impl<std::thread::_Invoker<std::tuple<int (*)()> > >::_State_impl<int (&)()>(int (&)()) [164]
                0.00    0.00       1/1           std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::unique_ptr<std::default_delete<std::thread::_State>, void>(std::thread::_State*) [152]
                0.00    0.00       1/1           std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::~unique_ptr() [153]
-----------------------------------------------
                0.00    0.00       1/1           Dynaland_Zone_Wise_Registration() [127]
[170]    0.0    0.00    0.00       1         std::thread::~thread() [170]
                0.00    0.00       1/1           std::thread::joinable() const [142]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<Authenticate, std::allocator<Authenticate> >::_List_base() [174]
[171]    0.0    0.00    0.00       1         std::__cxx11::_List_base<Authenticate, std::allocator<Authenticate> >::_List_impl::_List_impl() [171]
                0.00    0.00       1/2           std::__detail::_List_node_header::_List_node_header() [107]
                0.00    0.00       1/1           std::allocator<std::_List_node<Authenticate> >::allocator() [144]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<Authenticate, std::allocator<Authenticate> >::~_List_base() [175]
[172]    0.0    0.00    0.00       1         std::__cxx11::_List_base<Authenticate, std::allocator<Authenticate> >::_List_impl::~_List_impl() [172]
                0.00    0.00       1/1           std::allocator<std::_List_node<Authenticate> >::~allocator() [145]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<Authenticate, std::allocator<Authenticate> >::~_List_base() [175]
[173]    0.0    0.00    0.00       1         std::__cxx11::_List_base<Authenticate, std::allocator<Authenticate> >::_M_clear() [173]
                0.00    0.00       5/11          std::_List_node<Authenticate>::_M_valptr() [64]
                0.00    0.00       5/10          std::__cxx11::_List_base<Authenticate, std::allocator<Authenticate> >::_M_get_Node_allocator() [65]
                0.00    0.00       5/5           void std::allocator_traits<std::allocator<std::_List_node<Authenticate> > >::destroy<Authenticate>(std::allocator<std::_List_node<Authenticate> >&, Authenticate*) [81]
                0.00    0.00       5/5           std::__cxx11::_List_base<Authenticate, std::allocator<Authenticate> >::_M_put_node(std::_List_node<Authenticate>*) [86]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::list<Authenticate, std::allocator<Authenticate> >::list() [182]
[174]    0.0    0.00    0.00       1         std::__cxx11::_List_base<Authenticate, std::allocator<Authenticate> >::_List_base() [174]
                0.00    0.00       1/1           std::__cxx11::_List_base<Authenticate, std::allocator<Authenticate> >::_List_impl::_List_impl() [171]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::list<Authenticate, std::allocator<Authenticate> >::~list() [403]
[175]    0.0    0.00    0.00       1         std::__cxx11::_List_base<Authenticate, std::allocator<Authenticate> >::~_List_base() [175]
                0.00    0.00       1/1           std::__cxx11::_List_base<Authenticate, std::allocator<Authenticate> >::_M_clear() [173]
                0.00    0.00       1/1           std::__cxx11::_List_base<Authenticate, std::allocator<Authenticate> >::_List_impl::~_List_impl() [172]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<Citizen, std::allocator<Citizen> >::_List_base() [179]
[176]    0.0    0.00    0.00       1         std::__cxx11::_List_base<Citizen, std::allocator<Citizen> >::_List_impl::_List_impl() [176]
                0.00    0.00       1/1           std::allocator<std::_List_node<Citizen> >::allocator() [146]
                0.00    0.00       1/2           std::__detail::_List_node_header::_List_node_header() [107]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<Citizen, std::allocator<Citizen> >::~_List_base() [180]
[177]    0.0    0.00    0.00       1         std::__cxx11::_List_base<Citizen, std::allocator<Citizen> >::_List_impl::~_List_impl() [177]
                0.00    0.00       1/1           std::allocator<std::_List_node<Citizen> >::~allocator() [147]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<Citizen, std::allocator<Citizen> >::~_List_base() [180]
[178]    0.0    0.00    0.00       1         std::__cxx11::_List_base<Citizen, std::allocator<Citizen> >::_M_clear() [178]
                0.00    0.00      46/307         std::_List_node<Citizen>::_M_valptr() [17]
                0.00    0.00      46/92          std::__cxx11::_List_base<Citizen, std::allocator<Citizen> >::_M_get_Node_allocator() [29]
                0.00    0.00      46/46          void std::allocator_traits<std::allocator<std::_List_node<Citizen> > >::destroy<Citizen>(std::allocator<std::_List_node<Citizen> >&, Citizen*) [42]
                0.00    0.00      46/46          std::__cxx11::_List_base<Citizen, std::allocator<Citizen> >::_M_put_node(std::_List_node<Citizen>*) [47]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::list<Citizen, std::allocator<Citizen> >::list() [183]
[179]    0.0    0.00    0.00       1         std::__cxx11::_List_base<Citizen, std::allocator<Citizen> >::_List_base() [179]
                0.00    0.00       1/1           std::__cxx11::_List_base<Citizen, std::allocator<Citizen> >::_List_impl::_List_impl() [176]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::list<Citizen, std::allocator<Citizen> >::~list() [409]
[180]    0.0    0.00    0.00       1         std::__cxx11::_List_base<Citizen, std::allocator<Citizen> >::~_List_base() [180]
                0.00    0.00       1/1           std::__cxx11::_List_base<Citizen, std::allocator<Citizen> >::_M_clear() [178]
                0.00    0.00       1/1           std::__cxx11::_List_base<Citizen, std::allocator<Citizen> >::_List_impl::~_List_impl() [177]
-----------------------------------------------
                0.00    0.00       1/1           login_page() [112]
[181]    0.0    0.00    0.00       1         std::__cxx11::list<Authenticate, std::allocator<Authenticate> >::begin() [181]
                0.00    0.00       1/7           std::_List_iterator<Authenticate>::_List_iterator(std::__detail::_List_node_base*) [67]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [128]
[182]    0.0    0.00    0.00       1         std::__cxx11::list<Authenticate, std::allocator<Authenticate> >::list() [182]
                0.00    0.00       1/1           std::__cxx11::_List_base<Authenticate, std::allocator<Authenticate> >::_List_base() [174]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [128]
[183]    0.0    0.00    0.00       1         std::__cxx11::list<Citizen, std::allocator<Citizen> >::list() [183]
                0.00    0.00       1/1           std::__cxx11::_List_base<Citizen, std::allocator<Citizen> >::_List_base() [179]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple_element<0ul, std::tuple<int (*)()> >::type&& std::get<0ul, int (*)()>(std::tuple<int (*)()>&&) [186]
[184]    0.0    0.00    0.00       1         int (*&std::__get_helper<0ul, int (*)()>(std::_Tuple_impl<0ul, int (*)()>&))() [184]
                0.00    0.00       1/1           std::_Tuple_impl<0ul, int (*)()>::_M_head(std::_Tuple_impl<0ul, int (*)()>&) [154]
-----------------------------------------------
                0.00    0.00       1/1           std::__invoke_result<int (*)()>::type std::__invoke<int (*)()>(int (*&&)()) [188]
[185]    0.0    0.00    0.00       1         int std::__invoke_impl<int, int (*)()>(std::__invoke_other, int (*&&)()) [185]
                0.00    0.00       1/1           Zone_1_Citizen_Register() [125]
                0.00    0.00       1/3           int (*&&std::forward<int (*)()>(std::remove_reference<int (*)()>::type&))() [97]
-----------------------------------------------
                0.00    0.00       1/1           int std::thread::_Invoker<std::tuple<int (*)()> >::_M_invoke<0ul>(std::_Index_tuple<0ul>) [167]
[186]    0.0    0.00    0.00       1         std::tuple_element<0ul, std::tuple<int (*)()> >::type&& std::get<0ul, int (*)()>(std::tuple<int (*)()>&&) [186]
                0.00    0.00       1/1           int (*&std::__get_helper<0ul, int (*)()>(std::_Tuple_impl<0ul, int (*)()>&))() [184]
                0.00    0.00       1/3           int (*&&std::forward<int (*)()>(std::remove_reference<int (*)()>::type&))() [97]
-----------------------------------------------
                0.00    0.00       1/1           int std::thread::_Invoker<std::tuple<int (*)()> >::_M_invoke<0ul>(std::_Index_tuple<0ul>) [167]
[187]    0.0    0.00    0.00       1         std::remove_reference<std::tuple<int (*)()>&>::type&& std::move<std::tuple<int (*)()>&>(std::tuple<int (*)()>&) [187]
-----------------------------------------------
                0.00    0.00       1/1           int std::thread::_Invoker<std::tuple<int (*)()> >::_M_invoke<0ul>(std::_Index_tuple<0ul>) [167]
[188]    0.0    0.00    0.00       1         std::__invoke_result<int (*)()>::type std::__invoke<int (*)()>(int (*&&)()) [188]
                0.00    0.00       1/1           int std::__invoke_impl<int, int (*)()>(std::__invoke_other, int (*&&)()) [185]
                0.00    0.00       1/3           int (*&&std::forward<int (*)()>(std::remove_reference<int (*)()>::type&))() [97]
-----------------------------------------------
                0.00    0.00       1/1           std::thread::joinable() const [142]
[189]    0.0    0.00    0.00       1         std::operator==(std::thread::id, std::thread::id) [189]
-----------------------------------------------
                0.00    0.00       1/1           login_page() [112]
[190]    0.0    0.00    0.00       1         std::operator!=(std::_List_iterator<Authenticate> const&, std::_List_iterator<Authenticate> const&) [190]
-----------------------------------------------

Index by function name

  [98] check_name(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [22] std::_List_iterator<Citizen>::operator->() const [65] std::__cxx11::_List_base<Authenticate, std::allocator<Authenticate> >::_M_get_Node_allocator()
 [111] check_ssid(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [142] std::thread::joinable() const [173] std::__cxx11::_List_base<Authenticate, std::allocator<Authenticate> >::_M_clear()
